year,month,day,hour,minute,velocidad_viento@98m,direccion_viento@98m,temperatura,humedad_relativa,presion
2008,1,19,9,0,10.43,83.4,25.1,96.9,1011.337
2008,1,19,10,0,10.11,87.0,25.2,96.5,1011.911
2008,1,19,11,0,10.53,89.9,25.0,96.6,1012.458
2008,1,19,12,0,10.4,89.9,24.9,96.7,1013.094
2008,1,19,13,0,10.05,88.9,24.9,96.9,1013.963
2008,1,19,14,0,9.82,87.2,25.0,96.8,1014.621
2008,1,19,15,0,9.74,86.4,25.1,96.7,1014.632
2008,1,19,16,0,9.45,85.7,25.3,96.5,1014.151
2008,1,19,17,0,9.11,85.5,25.3,96.5,1013.324
2008,1,19,18,0,9.45,84.4,25.3,96.6,1012.186
2008,1,19,19,0,9.38,81.9,25.3,96.6,1011.313
2008,1,19,20,0,9.23,79.4,25.4,96.7,1010.439
2008,1,19,21,0,9.38,77.7,25.4,96.9,1010.396
2008,1,19,22,0,9.45,76.2,25.4,97.1,1010.687
2008,1,19,23,0,9.9,77.3,25.4,97.0,1010.682
2008,1,20,0,0,10.16,78.7,25.5,96.7,1011.364
2008,1,20,1,0,10.1,80.4,25.5,96.4,1011.711
2008,1,20,2,0,9.98,80.9,25.5,96.4,1012.516
2008,1,20,3,0,9.95,82.1,25.3,96.9,1012.601
2008,1,20,4,0,8.9,83.5,25.3,97.0,1012.383
2008,1,20,5,0,8.98,86.2,25.3,96.9,1012.408
2008,1,20,6,0,8.99,89.2,25.2,96.9,1011.705
2008,1,20,7,0,9.2,91.5,25.2,96.4,1011.046
2008,1,20,8,0,9.24,92.8,25.2,96.2,1010.788
2008,1,20,9,0,9.61,92.7,25.1,96.2,1010.838
2008,1,20,10,0,9.27,90.6,25.1,96.4,1011.342
2008,1,20,11,0,9.26,89.1,25.0,96.4,1012.077
2008,1,20,12,0,9.09,89.3,25.1,96.2,1012.599
2008,1,20,13,0,9.0,91.5,25.2,96.3,1013.546
2008,1,20,14,0,9.04,92.8,25.2,96.5,1014.266
2008,1,20,15,0,8.34,91.6,25.3,96.5,1014.29
2008,1,20,16,0,8.04,86.8,25.5,96.3,1014.146
2008,1,20,17,0,8.03,80.9,25.6,96.3,1013.396
2008,1,20,18,0,8.32,77.3,25.6,96.4,1012.426
2008,1,20,19,0,8.8,75.8,25.5,96.5,1011.541
2008,1,20,20,0,9.05,73.2,25.4,96.5,1010.993
2008,1,20,21,0,9.25,71.4,25.3,96.7,1011.1
2008,1,20,22,0,8.67,72.5,25.3,96.9,1011.358
2008,1,20,23,0,8.71,71.2,25.2,96.9,1011.911
2008,1,21,0,0,9.36,69.6,25.2,96.8,1012.444
2008,1,21,1,0,9.42,68.9,25.3,96.4,1013.34
2008,1,21,2,0,9.5,69.4,25.4,95.5,1013.781
2008,1,21,3,0,9.78,71.4,25.4,95.1,1014.324
2008,1,21,4,0,10.01,74.6,25.3,95.1,1014.357
2008,1,21,5,0,10.27,78.6,25.3,94.9,1014.626
2008,1,21,6,0,9.85,81.5,25.3,95.1,1014.113
2008,1,21,7,0,9.54,83.2,25.3,95.3,1013.702
2008,1,21,8,0,9.96,84.7,25.2,95.1,1013.599
2008,1,21,9,0,10.03,84.2,25.2,95.0,1013.661
2008,1,21,10,0,10.03,83.7,25.4,94.3,1013.467
2008,1,21,11,0,10.2,83.4,25.2,94.8,1013.736
2008,1,21,12,0,10.0,84.4,25.1,95.6,1014.741
2008,1,21,13,0,9.76,86.8,25.2,95.4,1015.114
2008,1,21,14,0,9.73,87.9,25.2,95.4,1015.747
2008,1,21,15,0,8.82,85.1,25.3,95.4,1016.079
2008,1,21,16,0,8.86,81.0,25.5,95.3,1015.716
2008,1,21,17,0,8.83,78.1,25.5,95.3,1014.694
2008,1,21,18,0,8.88,75.2,25.5,95.2,1013.566
2008,1,21,19,0,9.07,74.1,25.5,95.2,1012.812
2008,1,21,20,0,9.02,74.3,25.4,95.3,1012.127
2008,1,21,21,0,8.82,73.0,25.3,95.8,1012.068
2008,1,21,22,0,8.52,73.6,25.4,95.5,1012.218
2008,1,21,23,0,8.77,73.2,25.4,95.6,1012.628
2008,1,22,0,0,9.13,71.9,25.5,95.4,1012.747
2008,1,22,1,0,9.22,71.4,25.5,95.4,1013.161
2008,1,22,2,0,9.52,72.3,25.5,95.1,1013.566
2008,1,22,3,0,9.74,73.2,25.3,95.4,1013.578
2008,1,22,4,0,9.76,74.7,25.2,95.6,1013.671
2008,1,22,5,0,9.1,77.4,25.2,95.7,1013.559
2008,1,22,6,0,9.2,81.3,25.3,95.4,1012.794
2008,1,22,7,0,8.91,85.5,25.3,95.6,1012.419
2008,1,22,8,0,8.68,85.9,25.3,95.7,1012.33
2008,1,22,9,0,8.51,84.0,25.4,95.7,1011.981
2008,1,22,10,0,7.34,80.6,25.3,96.0,1012.07
2008,1,22,11,0,7.29,80.0,25.4,96.1,1012.744
2008,1,22,12,0,7.65,80.6,25.4,96.1,1013.247
2008,1,22,13,0,7.63,82.8,25.5,95.5,1013.957
2008,1,22,14,0,7.45,83.9,25.5,95.8,1014.389
2008,1,22,15,0,6.93,80.5,25.5,95.9,1014.499
2008,1,22,16,0,7.14,74.9,25.6,95.7,1014.012
2008,1,22,17,0,7.8,71.1,25.5,95.7,1013.469
2008,1,22,18,0,8.22,69.9,25.5,95.7,1012.714
2008,1,22,19,0,7.97,69.4,25.5,95.7,1011.289
2008,1,22,20,0,8.13,66.0,25.4,96.0,1010.912
2008,1,22,21,0,8.78,62.1,25.3,96.2,1010.493
2008,1,22,22,0,9.43,64.3,25.1,96.7,1010.779
2008,1,22,23,0,9.46,66.6,24.9,97.0,1011.374
2008,1,23,0,0,9.41,69.3,24.9,97.1,1011.536
2008,1,23,1,0,9.45,73.0,24.9,97.0,1011.996
2008,1,23,2,0,9.13,76.3,25.0,96.9,1012.711
2008,1,23,3,0,9.12,80.0,25.0,97.0,1012.749
2008,1,23,4,0,8.75,81.4,25.0,97.1,1012.669
2008,1,23,5,0,8.62,82.1,25.0,96.8,1012.431
2008,1,23,6,0,8.21,82.8,24.9,96.9,1011.982
2008,1,23,7,0,8.6,85.4,24.7,97.2,1011.392
2008,1,23,8,0,8.97,88.1,24.7,97.2,1011.051
2008,1,23,9,0,9.42,87.5,24.6,97.1,1010.937
2008,1,23,10,0,9.03,90.0,24.7,97.1,1011.112
2008,1,23,11,0,9.13,91.1,24.6,96.9,1011.787
2008,1,23,12,0,9.21,92.9,24.6,96.9,1012.676
2008,1,23,13,0,8.75,92.2,24.7,96.7,1013.356
2008,1,23,14,0,8.71,90.2,24.8,96.6,1013.964
2008,1,23,15,0,8.65,88.0,25.0,96.1,1013.809
2008,1,23,16,0,8.95,86.4,25.2,95.4,1013.627
2008,1,23,17,0,8.77,84.7,25.4,95.3,1012.981
2008,1,23,18,0,8.47,81.1,25.4,95.5,1012.095
2008,1,23,19,0,8.83,79.1,25.4,95.6,1011.269
2008,1,23,20,0,8.97,76.1,25.3,95.8,1010.401
2008,1,23,21,0,9.04,72.9,25.3,95.9,1010.677
2008,1,23,22,0,8.6,75.0,25.3,96.2,1010.792
2008,1,23,23,0,8.57,77.5,25.3,96.3,1011.468
2008,1,24,0,0,8.93,80.1,25.3,96.4,1011.324
2008,1,24,1,0,8.82,80.8,25.3,96.2,1012.119
2008,1,24,2,0,9.05,79.5,25.3,96.1,1012.51
2008,1,24,3,0,8.99,78.5,25.2,96.2,1012.789
2008,1,24,4,0,9.08,78.4,25.2,96.3,1012.515
2008,1,24,5,0,9.33,80.1,25.2,96.1,1012.569
2008,1,24,6,0,9.85,82.5,25.0,96.2,1011.922
2008,1,24,7,0,9.89,85.3,24.9,96.1,1011.257
2008,1,24,8,0,9.67,86.9,24.9,96.1,1010.949
2008,1,24,9,0,9.64,88.7,24.8,95.9,1010.972
2008,1,24,10,0,8.92,87.0,24.9,95.8,1011.272
2008,1,24,11,0,9.04,87.4,24.9,95.7,1012.144
2008,1,24,12,0,8.73,88.2,25.0,95.2,1012.935
2008,1,24,13,0,8.14,87.4,25.0,95.3,1013.605
2008,1,24,14,0,8.25,86.6,25.1,95.6,1014.177
2008,1,24,15,0,8.22,84.9,25.1,95.8,1014.011
2008,1,24,16,0,8.53,82.9,25.3,95.8,1013.419
2008,1,24,17,0,8.89,80.8,25.4,95.7,1012.772
2008,1,24,18,0,9.25,80.0,25.4,95.7,1011.928
2008,1,24,19,0,9.26,78.5,25.5,95.8,1011.114
2008,1,24,20,0,9.54,76.8,25.5,96.1,1010.284
2008,1,24,21,0,9.87,75.8,25.4,96.1,1010.274
2008,1,24,22,0,9.39,75.5,25.1,96.6,1010.829
2008,1,24,23,0,9.58,75.8,25.1,96.7,1011.34
2008,1,25,0,0,9.92,74.8,25.1,96.7,1011.332
2008,1,25,1,0,9.98,74.5,25.2,96.5,1012.021
2008,1,25,2,0,10.01,74.6,25.2,96.3,1012.488
2008,1,25,3,0,9.92,75.3,25.2,96.4,1012.664
2008,1,25,4,0,9.74,76.2,25.1,96.4,1012.714
2008,1,25,5,0,9.76,76.1,25.1,96.4,1012.434
2008,1,25,6,0,9.08,76.4,25.0,96.5,1012.198
2008,1,25,7,0,9.2,77.7,24.9,96.5,1011.818
2008,1,25,8,0,9.33,77.3,24.8,96.6,1011.524
2008,1,25,9,0,9.41,76.6,24.7,96.8,1011.884
2008,1,25,10,0,9.01,76.7,24.9,96.1,1012.367
2008,1,25,11,0,8.98,74.6,25.0,96.2,1013.216
2008,1,25,12,0,9.15,73.7,25.1,95.9,1013.912
2008,1,25,13,0,8.9,74.2,25.2,95.7,1015.044
2008,1,25,14,0,8.61,76.4,25.2,95.8,1015.377
2008,1,25,15,0,8.48,76.4,25.3,95.9,1015.145
2008,1,25,16,0,8.65,74.9,25.3,95.8,1014.879
2008,1,25,17,0,8.96,71.2,25.3,95.8,1014.261
2008,1,25,18,0,8.89,68.0,25.3,95.8,1013.181
2008,1,25,19,0,9.16,65.5,25.3,95.9,1012.33
2008,1,25,20,0,9.49,64.0,25.2,96.1,1012.006
2008,1,25,21,0,9.52,63.0,25.1,96.3,1011.824
2008,1,25,22,0,9.43,63.7,25.2,95.9,1012.283
2008,1,25,23,0,9.59,63.3,25.1,96.0,1012.809
2008,1,26,0,0,9.62,63.8,25.0,96.1,1013.201
2008,1,26,1,0,9.78,64.3,25.0,96.3,1013.52
2008,1,26,2,0,9.66,65.5,24.9,96.5,1014.055
2008,1,26,3,0,9.64,67.3,24.8,96.7,1014.287
2008,1,26,4,0,9.39,68.9,24.7,96.9,1014.054
2008,1,26,5,0,9.19,70.6,24.7,96.9,1013.785
2008,1,26,6,0,9.05,71.9,24.6,97.0,1013.246
2008,1,26,7,0,8.9,71.8,24.4,97.4,1012.716
2008,1,26,8,0,8.7,71.5,24.1,97.6,1012.61
2008,1,26,9,0,8.82,72.7,24.0,97.7,1012.782
2008,1,26,10,0,8.01,74.4,24.1,97.3,1013.028
2008,1,26,11,0,8.3,75.9,24.0,97.5,1013.75
2008,1,26,12,0,8.02,76.9,24.0,97.5,1014.541
2008,1,26,13,0,8.23,78.8,24.0,97.4,1014.821
2008,1,26,14,0,8.37,77.7,24.3,97.0,1015.309
2008,1,26,15,0,8.34,76.6,24.3,97.1,1015.212
2008,1,26,16,0,8.11,77.9,24.5,96.7,1014.701
2008,1,26,17,0,7.87,80.1,24.7,96.4,1013.948
2008,1,26,18,0,7.4,77.1,24.8,96.4,1013.064
2008,1,26,19,0,7.17,69.9,24.9,96.4,1012.298
2008,1,26,20,0,7.24,63.2,24.9,96.4,1011.858
2008,1,26,21,0,7.64,60.9,24.8,96.6,1011.621
2008,1,26,22,0,7.56,65.5,24.8,96.9,1012.139
2008,1,26,23,0,7.69,65.9,24.9,97.0,1012.616
2008,1,27,0,0,8.08,66.6,25.0,96.7,1012.588
2008,1,27,1,0,8.33,68.1,25.0,96.4,1012.949
2008,1,27,2,0,8.08,68.9,25.1,96.2,1013.362
2008,1,27,3,0,8.0,67.6,25.1,96.3,1013.652
2008,1,27,4,0,7.97,65.5,25.0,96.2,1013.666
2008,1,27,5,0,7.91,63.8,25.0,95.6,1013.775
2008,1,27,6,0,7.97,62.8,24.9,95.4,1013.303
2008,1,27,7,0,7.9,61.2,24.9,95.1,1012.979
2008,1,27,8,0,7.97,58.8,24.8,94.8,1012.808
2008,1,27,9,0,7.76,57.9,24.8,94.6,1012.908
2008,1,27,10,0,7.47,58.3,24.8,94.7,1013.222
2008,1,27,11,0,7.12,62.8,24.9,94.6,1013.851
2008,1,27,12,0,6.88,70.1,24.8,94.7,1014.178
2008,1,27,13,0,6.67,77.9,24.8,94.8,1015.004
2008,1,27,14,0,6.48,83.3,24.8,95.0,1015.754
2008,1,27,15,0,6.48,84.2,24.9,95.0,1015.587
2008,1,27,16,0,6.31,82.5,24.9,94.9,1015.228
2008,1,27,17,0,6.29,79.2,25.1,94.7,1014.266
2008,1,27,18,0,6.52,75.5,25.1,94.8,1013.416
2008,1,27,19,0,6.62,70.7,25.2,94.6,1012.609
2008,1,27,20,0,6.79,66.0,25.1,94.9,1011.798
2008,1,27,21,0,7.06,61.6,25.0,95.0,1011.743
2008,1,27,22,0,7.11,58.4,24.9,95.4,1011.727
2008,1,27,23,0,7.34,56.7,24.9,95.5,1012.101
2008,1,28,0,0,7.69,56.2,24.9,95.4,1012.131
2008,1,28,1,0,8.2,56.2,25.0,95.1,1012.507
2008,1,28,2,0,8.28,56.9,25.0,95.0,1012.909
2008,1,28,3,0,8.13,60.2,25.1,94.8,1013.294
2008,1,28,4,0,7.92,65.0,25.0,94.8,1012.901
2008,1,28,5,0,7.49,69.1,25.0,94.7,1013.176
2008,1,28,6,0,7.08,70.8,24.9,94.8,1012.381
2008,1,28,7,0,6.88,70.6,24.8,94.8,1011.954
2008,1,28,8,0,6.64,73.3,24.7,94.9,1011.834
2008,1,28,9,0,6.46,77.2,24.5,95.3,1011.695
2008,1,28,10,0,6.34,76.9,24.6,94.1,1012.25
2008,1,28,11,0,6.18,78.8,24.6,94.2,1012.912
2008,1,28,12,0,6.05,82.4,24.7,93.9,1013.878
2008,1,28,13,0,6.16,87.9,24.8,93.9,1014.285
2008,1,28,14,0,6.37,94.1,24.9,93.2,1014.985
2008,1,28,15,0,6.36,98.1,25.1,92.5,1014.925
2008,1,28,16,0,6.03,99.0,25.2,91.8,1014.639
2008,1,28,17,0,5.72,96.0,25.2,91.7,1013.649
2008,1,28,18,0,5.44,92.3,25.3,91.7,1012.237
2008,1,28,19,0,5.16,86.2,25.3,91.8,1011.548
2008,1,28,20,0,4.85,74.2,25.4,92.0,1011.038
2008,1,28,21,0,4.9,57.1,25.3,92.4,1011.168
2008,1,28,22,0,5.46,44.8,25.3,92.9,1011.653
2008,1,28,23,0,6.12,35.3,25.1,93.0,1012.004
2008,1,29,0,0,6.72,33.5,25.2,92.8,1012.76
2008,1,29,1,0,7.13,34.8,25.3,92.7,1012.876
2008,1,29,2,0,7.3,37.1,25.2,92.8,1013.424
2008,1,29,3,0,7.33,41.7,25.2,92.9,1013.646
2008,1,29,4,0,7.16,47.7,25.2,92.8,1013.421
2008,1,29,5,0,6.98,55.1,25.1,92.9,1013.158
2008,1,29,6,0,6.89,61.7,25.0,93.2,1012.22
2008,1,29,7,0,6.88,67.2,24.8,94.1,1011.932
2008,1,29,8,0,6.89,70.6,24.6,94.8,1011.128
2008,1,29,9,0,7.01,74.3,24.5,95.2,1011.347
2008,1,29,10,0,6.58,76.1,24.3,95.4,1011.812
2008,1,29,11,0,6.41,74.2,24.2,95.6,1012.412
2008,1,29,12,0,6.11,77.3,24.2,95.8,1013.311
2008,1,29,13,0,6.3,82.9,24.0,96.2,1014.232
2008,1,29,14,0,6.84,90.7,23.8,96.6,1014.694
2008,1,29,15,0,6.93,88.5,23.6,96.8,1015.061
2008,1,29,16,0,6.96,83.1,23.6,96.7,1014.687
2008,1,29,17,0,6.71,76.1,23.6,97.0,1014.034
2008,1,29,18,0,6.53,68.7,23.8,96.7,1013.364
2008,1,29,19,0,6.96,62.6,24.1,96.2,1012.505
2008,1,29,20,0,7.28,57.2,24.2,96.0,1012.204
2008,1,29,21,0,7.39,56.6,24.2,96.1,1012.051
2008,1,29,22,0,6.84,56.7,24.3,96.3,1012.178
2008,1,29,23,0,7.03,53.7,24.4,96.1,1012.765
2008,1,30,0,0,7.47,51.7,24.5,95.8,1012.728
2008,1,30,1,0,7.92,52.9,24.6,95.7,1013.322
2008,1,30,2,0,8.1,55.2,24.6,95.7,1014.031
2008,1,30,3,0,8.4,57.3,24.7,95.7,1014.076
2008,1,30,4,0,8.63,60.5,24.7,95.3,1014.092
2008,1,30,5,0,8.56,63.0,24.7,95.1,1013.532
2008,1,30,6,0,8.37,65.8,24.6,95.2,1012.821
2008,1,30,7,0,8.23,69.7,24.5,95.5,1012.179
2008,1,30,8,0,7.95,74.6,24.1,96.3,1012.22
2008,1,30,9,0,7.93,80.4,24.0,96.5,1012.412
2008,1,30,10,0,7.21,87.5,24.3,95.5,1013.179
2008,1,30,11,0,6.96,92.6,24.1,96.1,1013.813
2008,1,30,12,0,6.87,97.3,24.2,96.0,1014.359
2008,1,30,13,0,6.51,101.4,24.5,95.5,1015.2
2008,1,30,14,0,6.34,104.2,24.6,95.2,1015.496
2008,1,30,15,0,6.23,101.5,24.7,95.1,1015.588
2008,1,30,16,0,6.25,91.0,24.7,95.1,1015.588
2008,1,30,17,0,6.43,80.1,24.8,95.1,1014.888
2008,1,30,18,0,6.7,71.3,24.9,94.9,1013.878
2008,1,30,19,0,7.54,65.5,24.9,95.0,1013.119
2008,1,30,20,0,8.07,63.4,24.8,95.3,1012.201
2008,1,30,21,0,8.6,61.0,24.6,95.6,1012.236
2008,1,30,22,0,8.68,60.7,24.7,95.6,1012.626
2008,1,30,23,0,8.99,56.6,24.7,95.6,1013.116
2008,1,31,0,0,9.75,56.0,24.5,96.0,1013.416
2008,1,31,1,0,10.09,57.1,24.5,96.0,1013.952
2008,1,31,2,0,10.37,58.3,24.4,96.3,1014.353
2008,1,31,3,0,10.14,60.8,24.1,96.8,1014.818
2008,1,31,4,0,9.69,62.5,24.1,97.0,1014.612
2008,1,31,5,0,9.13,62.4,24.0,97.1,1014.374
2008,1,31,6,0,8.52,62.5,24.0,97.0,1013.376
2008,1,31,7,0,8.07,62.2,23.8,96.9,1013.026
2008,1,31,8,0,7.77,64.0,23.6,96.9,1012.905
2008,1,31,9,0,7.52,66.2,23.8,96.6,1012.949
2008,1,31,10,0,7.2,63.8,23.7,96.2,1013.528
2008,1,31,11,0,6.93,62.1,24.0,96.0,1014.028
2008,1,31,12,0,7.12,60.9,23.9,96.2,1014.596
2008,1,31,13,0,7.35,62.0,23.8,96.0,1015.548
2008,1,31,14,0,7.72,63.3,24.3,95.5,1016.122
2008,1,31,15,0,7.64,63.5,24.5,95.0,1016.565
2008,1,31,16,0,7.53,64.1,24.4,94.8,1016.012
2008,1,31,17,0,7.36,63.9,24.6,94.2,1015.383
2008,1,31,18,0,7.43,61.6,24.8,93.8,1014.326
2008,1,31,19,0,7.59,59.0,24.9,93.6,1013.294
2008,1,31,20,0,7.94,56.6,24.9,93.5,1012.504
2008,1,31,21,0,8.26,54.6,25.0,93.0,1012.491
2008,1,31,22,0,7.87,52.2,25.2,92.6,1012.902
2008,1,31,23,0,7.77,51.1,25.3,92.2,1013.099
2008,2,1,0,0,8.13,49.8,25.3,91.7,1013.553
2008,2,1,1,0,8.22,48.3,25.4,91.2,1014.138
2008,2,1,2,0,8.19,48.2,25.4,90.9,1014.548
2008,2,1,3,0,7.76,49.1,25.4,91.0,1014.811
2008,2,1,4,0,7.05,50.6,25.3,91.0,1014.831
2008,2,1,5,0,6.6,52.0,25.3,91.1,1014.472
2008,2,1,6,0,6.31,53.2,25.2,91.0,1014.079
2008,2,1,7,0,6.15,53.6,25.1,90.9,1013.009
2008,2,1,8,0,6.24,54.1,25.0,91.1,1012.756
2008,2,1,9,0,6.17,54.7,25.0,91.1,1012.798
2008,2,1,10,0,5.7,52.2,25.0,90.9,1013.458
2008,2,1,11,0,5.58,50.0,24.9,90.9,1013.901
2008,2,1,12,0,5.26,45.6,25.0,90.8,1014.721
2008,2,1,13,0,5.45,42.7,25.1,90.6,1015.494
2008,2,1,14,0,5.81,40.0,25.1,90.7,1016.432
2008,2,1,15,0,5.84,40.0,25.1,91.2,1016.458
2008,2,1,16,0,5.76,41.2,25.1,91.0,1016.481
2008,2,1,17,0,5.68,41.4,25.1,91.1,1015.528
2008,2,1,18,0,5.65,38.5,25.2,90.9,1014.442
2008,2,1,19,0,5.34,33.1,25.2,90.7,1013.372
2008,2,1,20,0,5.67,27.0,25.2,90.7,1012.926
2008,2,1,21,0,6.59,21.2,25.1,91.0,1013.079
2008,2,1,22,0,6.81,17.4,24.9,92.2,1013.17
2008,2,1,23,0,6.85,15.8,24.5,93.2,1013.771
2008,2,2,0,0,6.93,17.6,24.4,93.7,1014.378
2008,2,2,1,0,6.77,20.0,24.3,93.8,1014.538
2008,2,2,2,0,6.62,23.8,24.2,93.9,1015.098
2008,2,2,3,0,6.53,26.8,24.2,93.7,1015.521
2008,2,2,4,0,6.4,27.9,24.2,93.7,1015.471
2008,2,2,5,0,6.34,30.2,24.0,93.7,1015.319
2008,2,2,6,0,5.97,35.8,23.8,93.7,1014.577
2008,2,2,7,0,4.96,43.7,23.9,93.0,1013.829
2008,2,2,8,0,4.11,51.5,24.0,92.6,1013.597
2008,2,2,9,0,3.55,54.6,24.1,92.3,1013.5
2008,2,2,10,0,2.95,53.2,23.7,94.0,1013.768
2008,2,2,11,0,2.64,50.4,23.7,93.8,1014.197
2008,2,2,12,0,2.57,49.2,23.8,93.6,1015.171
2008,2,2,13,0,2.59,56.2,24.0,93.3,1015.612
2008,2,2,14,0,2.97,62.7,24.1,93.3,1016.174
2008,2,2,15,0,3.24,68.6,24.2,93.5,1016.428
2008,2,2,16,0,3.6,74.2,24.1,93.8,1015.795
2008,2,2,17,0,3.8,80.7,24.1,94.1,1015.336
2008,2,2,18,0,3.97,78.7,24.1,94.3,1014.151
2008,2,2,19,0,4.09,71.6,24.1,94.4,1013.444
2008,2,2,20,0,4.3,61.6,24.2,94.3,1012.871
2008,2,2,21,0,4.64,54.2,24.2,94.2,1012.741
2008,2,2,22,0,4.54,46.6,24.5,93.7,1012.731
2008,2,2,23,0,4.84,40.5,24.5,93.6,1012.832
2008,2,3,0,0,5.37,38.2,24.6,93.4,1013.426
2008,2,3,1,0,5.98,38.8,24.6,93.7,1014.179
2008,2,3,2,0,6.32,41.4,24.5,94.0,1014.437
2008,2,3,3,0,6.48,43.8,24.5,94.3,1014.994
2008,2,3,4,0,6.69,46.6,24.4,94.5,1014.548
2008,2,3,5,0,6.74,51.2,24.4,94.4,1014.59
2008,2,3,6,0,6.77,55.4,24.3,94.4,1013.804
2008,2,3,7,0,6.43,58.7,24.2,94.6,1013.556
2008,2,3,8,0,6.31,61.0,24.1,94.6,1013.318
2008,2,3,9,0,6.41,61.5,24.1,94.5,1013.203
2008,2,3,10,0,5.7,62.4,24.2,94.2,1013.521
2008,2,3,11,0,5.36,68.3,24.2,94.0,1014.243
2008,2,3,12,0,4.74,75.0,24.4,93.7,1015.25
2008,2,3,13,0,4.46,83.1,24.6,93.4,1015.992
2008,2,3,14,0,4.78,86.4,24.7,93.2,1016.398
2008,2,3,15,0,5.07,87.3,24.8,93.1,1016.599
2008,2,3,16,0,5.26,86.5,24.9,93.1,1016.438
2008,2,3,17,0,5.31,84.6,24.9,93.2,1015.43
2008,2,3,18,0,5.35,80.0,24.9,93.4,1014.588
2008,2,3,19,0,5.11,73.5,24.9,93.6,1013.778
2008,2,3,20,0,5.25,64.5,24.9,93.8,1013.172
2008,2,3,21,0,5.61,57.1,24.9,94.0,1013.084
2008,2,3,22,0,5.24,52.3,24.5,95.4,1013.229
2008,2,3,23,0,5.71,50.4,24.5,95.4,1013.604
2008,2,4,0,0,6.41,49.5,24.5,95.4,1014.148
2008,2,4,1,0,6.83,51.8,24.7,95.4,1014.783
2008,2,4,2,0,6.9,56.2,24.7,95.6,1014.911
2008,2,4,3,0,6.82,60.4,24.7,95.7,1015.041
2008,2,4,4,0,6.87,65.2,24.7,95.7,1014.854
2008,2,4,5,0,7.11,69.1,24.6,95.8,1014.469
2008,2,4,6,0,7.35,72.7,24.6,95.9,1013.934
2008,2,4,7,0,7.43,78.6,24.5,96.0,1013.325
2008,2,4,8,0,7.36,85.4,24.1,96.6,1013.326
2008,2,4,9,0,7.18,94.9,23.9,97.0,1013.198
2008,2,4,10,0,7.32,101.3,24.4,95.9,1013.379
2008,2,4,11,0,7.42,100.3,24.3,95.8,1014.002
2008,2,4,12,0,7.46,98.5,24.4,95.3,1014.768
2008,2,4,13,0,7.37,97.3,24.5,95.0,1015.346
2008,2,4,14,0,7.36,95.6,24.5,95.2,1015.885
2008,2,4,15,0,7.43,93.6,24.6,95.4,1016.344
2008,2,4,16,0,7.7,87.8,24.7,95.3,1015.565
2008,2,4,17,0,8.02,82.7,24.8,95.5,1014.801
2008,2,4,18,0,8.52,79.0,24.8,95.8,1014.125
2008,2,4,19,0,8.89,76.6,24.8,96.0,1013.146
2008,2,4,20,0,9.42,76.4,24.9,95.8,1012.965
2008,2,4,21,0,9.75,76.1,24.9,95.8,1012.524
2008,2,4,22,0,9.53,74.3,25.1,95.4,1013.121
2008,2,4,23,0,10.04,72.5,25.1,95.4,1013.156
2008,2,5,0,0,10.42,69.6,25.2,95.7,1013.881
2008,2,5,1,0,10.32,68.5,25.2,95.7,1013.704
2008,2,5,2,0,10.18,69.6,25.3,95.5,1014.569
2008,2,5,3,0,9.94,72.4,25.4,95.3,1014.761
2008,2,5,4,0,9.78,75.8,25.4,95.3,1014.871
2008,2,5,5,0,9.71,78.5,25.2,95.7,1014.788
2008,2,5,6,0,9.53,80.1,24.9,96.0,1014.458
2008,2,5,7,0,9.41,82.9,24.4,96.6,1014.067
2008,2,5,8,0,8.84,84.2,23.9,97.2,1014.091
2008,2,5,9,0,8.5,84.2,23.9,97.7,1014.088
2008,2,5,10,0,7.34,80.9,24.1,97.1,1014.369
2008,2,5,11,0,7.89,83.5,24.5,96.8,1015.062
2008,2,5,12,0,7.66,86.9,24.7,96.4,1015.382
2008,2,5,13,0,8.2,89.8,24.5,96.7,1016.158
2008,2,5,14,0,8.14,90.2,24.6,96.7,1016.437
2008,2,5,15,0,8.56,89.6,24.6,96.7,1016.336
2008,2,5,16,0,8.58,85.6,24.7,96.7,1015.976
2008,2,5,17,0,8.27,82.1,24.8,96.6,1015.147
2008,2,5,18,0,8.2,80.2,24.8,96.5,1014.534
2008,2,5,19,0,8.36,76.8,24.6,96.9,1013.515
2008,2,5,20,0,8.98,72.5,24.6,96.9,1013.005
2008,2,5,21,0,9.37,68.0,24.5,97.1,1012.683
2008,2,5,22,0,8.37,69.7,24.6,97.3,1013.031
2008,2,5,23,0,8.35,72.3,24.6,97.2,1013.485
2008,2,6,0,0,8.58,74.1,24.8,96.9,1014.191
2008,2,6,1,0,8.81,75.7,24.9,96.9,1014.238
2008,2,6,2,0,8.5,75.4,24.9,96.9,1014.878
2008,2,6,3,0,8.56,77.3,24.9,96.9,1015.449
2008,2,6,4,0,8.74,77.9,24.8,97.0,1015.391
2008,2,6,5,0,8.43,79.0,24.6,97.4,1014.846
2008,2,6,6,0,8.29,79.3,24.5,97.5,1014.345
2008,2,6,7,0,8.13,78.9,24.5,97.5,1013.846
2008,2,6,8,0,8.23,79.6,24.5,97.5,1013.263
2008,2,6,9,0,8.25,81.8,24.4,97.6,1013.466
2008,2,6,10,0,7.75,81.7,24.7,96.9,1013.538
2008,2,6,11,0,7.55,82.2,24.8,96.7,1014.041
